timestamp,vault_usdc,funding_rate,funding_earned,cumulative_funding,cumulative_fees,drawdown,rebalanced
2025-12-24 22:04:56.841982,9999.917142189657,5.073597578966096e-05,0.25361978099893717,2.918538966187019,3.0013967765278085,8.217174784113013e-06,True
2025-12-24 23:04:56.841982,10000.217175713271,6.0007197812288613e-05,0.30003352361327945,3.2185724898002985,3.0013967765278085,0.0,False
2025-12-25 00:04:56.841982,10000.47570993091,5.170726841542033e-05,0.25853421763879075,3.477106707439089,3.0013967765278085,0.0,False
2025-12-25 01:04:56.841982,10000.802456103589,6.534977152645168e-05,0.32674617267978473,3.803852880118874,3.0013967765278085,0.0,False
2025-12-25 02:04:56.841982,10001.101091264345,5.9727522942539294e-05,0.2986351607552193,4.102488040874093,3.0013967765278085,0.0,False
2025-12-25 03:04:56.841982,10001.3482848922,4.943913182087193e-05,0.24719362785442292,4.349681668728516,3.0013967765278085,0.0,False
2025-12-25 04:04:56.841982,10001.612876267489,5.291870990008076e-05,0.2645913752889608,4.614273044017477,3.0013967765278085,0.0,False
2025-12-25 05:04:56.841982,10001.871193140254,5.166379908356697e-05,0.2583168727654995,4.872589916782976,3.0013967765278085,0.0,False
2025-12-25 06:04:56.841982,10001.897735919538,5.427430563954313e-06,0.027136929829043702,4.89972684661202,3.001990927073186,0.0,True
2025-12-25 07:04:56.841982,10001.930165561127,6.484697308182144e-06,0.03242964158885848,4.932156488200878,3.001990927073186,0.0,False
2025-12-25 08:04:56.841982,10001.892975432156,-7.436614079373793e-06,-0.037190128970932206,4.8949663592299455,3.001990927073186,3.718295204555585e-06,False
2025-12-25 09:04:56.841982,10001.877832804612,-3.027950703735173e-06,-0.01514262754361168,4.879823731686334,3.001990927073186,5.232265737603694e-06,False
2025-12-25 10:04:56.841982,10001.882803423707,9.939351374140397e-07,0.004970619095549731,4.884794350781884,3.001990927073186,4.7352997507849754e-06,False
2025-12-25 11:04:56.841982,10001.881410611579,-2.785095551401052e-07,-0.0013928121272321898,4.883401538654652,3.001990927073186,4.874554085188975e-06,False
2025-12-25 12:04:56.841982,10001.930391480408,9.79431448146805e-06,0.048980868828188265,4.93238240748284,3.001990927073186,0.0,False
2025-12-25 13:04:56.841982,10002.016516760861,1.722178682692946e-05,0.08612528045254438,5.018507687935385,3.001990927073186,0.0,False
2025-12-25 14:04:56.841982,10002.017898549979,2.834802713359223e-07,0.0014176704262412877,5.019925358361626,3.002026808381547,0.0,True
2025-12-25 15:04:56.841982,10002.02483490472,1.3869910624084245e-06,0.0069363547405524835,5.026861713102178,3.002026808381547,0.0,False
2025-12-25 16:04:56.841982,10002.018147859135,-1.3371392908875562e-06,-0.006687045584145035,5.020174667518034,3.002026808381547,6.685691842619721e-07,False
2025-12-25 17:04:56.841982,10001.991235724443,-5.381341018926586e-06,-0.026912134691297225,4.993262532826736,3.002026808381547,3.3592378374697364e-06,False
2025-12-25 18:04:56.841982,10002.006107706244,2.973796267721142e-06,0.014871981801545845,5.008134514628282,3.002026808381547,1.8723407295109177e-06,False
2025-12-25 19:04:56.841982,10002.031307154304,5.038872800641763e-06,0.02519944806066846,5.033333962688951,3.002026808381547,0.0,False
2025-12-25 20:04:56.841982,10002.078516191403,9.439902509229336e-06,0.047209037098297366,5.080542999787248,3.002026808381547,0.0,False
2025-12-25 21:04:56.841982,10002.047848977167,-6.132205408213621e-06,-0.03066721423528459,5.049875785551963,3.002026808381547,3.066084133050373e-06,False
2025-12-25 22:04:56.841982,10002.065867419957,3.605837766066992e-06,0.018032827002425852,5.067908612554389,3.002041192593411,1.2631761702234433e-06,True
2025-12-25 23:04:56.841982,10002.06322889674,-5.27595648165662e-07,-0.0026385232159530617,5.065270089338435,3.002041192593411,1.528411783326393e-06,False
2025-12-26 00:04:56.841982,10002.067895289623,9.330858119512569e-07,0.004666392882256603,5.069936482220692,3.002041192593411,1.0618694666595781e-06,False
2025-12-26 01:04:56.841982,10002.116991210934,9.817156153673038e-06,0.04909592131049847,5.1190324035311905,3.002041192593411,0.0,False
2025-12-26 02:04:56.841982,10002.215920628287,1.9781796785084386e-05,0.09892941735243796,5.2179618208836285,3.002041192593411,0.0,False
2025-12-26 03:04:56.841982,10002.242559791877,5.326732278079081e-06,0.026639163590039885,5.244600984473668,3.002041192593411,0.0,False
2025-12-26 04:04:56.841982,10002.190526007847,-1.040460733717534e-05,-0.0520337840303654,5.192567200443302,3.002041192593411,5.202211775888782e-06,False
2025-12-26 05:04:56.841982,10002.165432394833,-5.017686008160061e-06,-0.02509361301391195,5.167473587429391,3.002041192593411,7.711010464200163e-06,False
2025-12-26 06:04:56.841982,10002.321940080694,3.131043691306307e-05,0.156584526396265,5.3240581138256555,3.0021180331285295,0.0,True
2025-12-26 07:04:56.841982,10002.474858691323,3.0576622182315265e-05,0.152918610628627,5.476976724454283,3.0021180331285295,0.0,False
2025-12-26 08:04:56.841982,10002.647112048851,3.444267385847095e-05,0.1722533575281106,5.6492300819823935,3.0021180331285295,0.0,False
2025-12-26 09:04:56.841982,10002.856005148855,4.1768921186532664e-05,0.20889310000355163,5.858123181985945,3.0021180331285295,0.0,False
2025-12-26 10:04:56.841982,10003.023515395756,3.349427195388423e-05,0.16751024690254174,6.025633428888487,3.0021180331285295,0.0,False
2025-12-26 11:04:56.841982,10003.143363413892,2.3964039136755878e-05,0.11984801813596765,6.145481447024455,3.0021180331285295,0.0,False
2025-12-26 12:04:56.841982,10003.312652908435,3.3850038872066464e-05,0.1692894945418549,6.31477094156631,3.0021180331285295,0.0,False
2025-12-26 13:04:56.841982,10003.542745729439,4.6007881092846146e-05,0.23009282100343448,6.544863762569744,3.0021180331285295,0.0,False
2025-12-26 14:04:56.841982,10003.728315643824,3.718975059814852e-05,0.18599193060583522,6.730855693175579,3.0025400493501744,0.0,True
2025-12-26 15:04:56.841982,10004.029160414011,6.0146526975240046e-05,0.300844770186327,7.031700463361906,3.0025400493501744,0.0,False
2025-12-26 16:04:56.841982,10004.319757057103,5.809766552286085e-05,0.29059664309100214,7.3222971064529085,3.0025400493501744,0.0,False
2025-12-26 17:04:56.841982,10004.517772089135,3.958824498840024e-05,0.1980150320319929,7.520312138484901,3.0025400493501744,0.0,False
2025-12-26 18:04:56.841982,10004.746242535733,4.567705754311264e-05,0.22847044659789373,7.748782585082795,3.0025400493501744,0.0,False
2025-12-26 19:04:56.841982,10004.87316132773,2.537429698978887e-05,0.12691879199733586,7.875701377080131,3.0025400493501744,0.0,False
2025-12-26 20:04:56.841982,10005.008822559823,2.7122133286530673e-05,0.13566123209255648,8.011362609172687,3.0025400493501744,0.0,False
2025-12-26 21:04:56.841982,10005.14104493231,2.643461772189851e-05,0.13222237248680682,8.143584981659494,3.0025400493501744,0.0,False
2025-12-26 22:04:56.841982,10005.257172578826,2.3308571763211932e-05,0.11658631459072734,8.26017129625022,3.002998717426231,0.0,True
2025-12-26 23:04:56.841982,10005.3474819698,1.805238691562164e-05,0.09030939097487255,8.350480687225094,3.002998717426231,0.0,False
2025-12-27 00:04:56.841982,10005.491152996183,2.8719105829504716e-05,0.14367102638161972,8.494151713606714,3.002998717426231,0.0,False
2025-12-27 01:04:56.841982,10005.632610463872,2.8276626730076438e-05,0.1414574676885087,8.635609181295223,3.002998717426231,0.0,False
2025-12-27 02:04:56.841982,10005.76151178738,2.576671751137549e-05,0.12890132350643638,8.76451050480166,3.002998717426231,0.0,False
2025-12-27 03:04:56.841982,10005.876375700158,2.296071066072367e-05,0.11486391277852878,8.879374417580188,3.002998717426231,0.0,False
2025-12-27 04:04:56.841982,10006.034033252263,3.15149410269884e-05,0.15765755210428586,9.037031969684474,3.002998717426231,0.0,False
2025-12-27 05:04:56.841982,10004.706267902448,-0.000265413525318776,-1.327765349815913,7.709266619868561,3.002998717426231,0.0001326964654930066,False
2025-12-27 06:04:56.841982,10004.865772071073,3.190756240425057e-05,0.15962169111980737,7.8688883109883685,3.0031162399222313,0.00011674392219864978,True
2025-12-27 07:04:56.841982,10004.957029388299,1.8242586804093214e-05,0.09125731722711096,7.960145628215479,3.0031162399222313,0.00010763543881469799,False
2025-12-27 08:04:56.841982,10005.06901120817,2.2385471451152812e-05,0.1119818198720547,8.072127448087533,3.0031162399222313,9.644400977306682e-05,False
2025-12-27 09:04:56.841982,10005.155559253113,1.730119042021496e-05,0.08654804494228582,8.158675493029818,3.0031162399222313,8.7794424467312e-05,False
2025-12-27 10:04:56.841982,10005.249018134355,1.8682685459670857e-05,0.09345888124073334,8.252134374270552,3.0031162399222313,7.84541722823857e-05,False
2025-12-27 11:04:56.841982,10005.27292294805,4.778637506732221e-06,0.023904813694918824,8.276039187965472,3.0031162399222313,7.606513246740609e-05,False
2025-12-27 12:04:56.841982,10005.315823439378,8.575925315045403e-06,0.04290049132809986,8.318939679293571,3.0031162399222313,7.177767040351219e-05,False
2025-12-27 13:04:56.841982,10005.38657722789,1.4143875448565122e-05,0.07075378851100456,8.389693467804575,3.0031162399222313,6.470655828489107e-05,False
2025-12-27 14:04:56.841982,10005.532798079606,2.9269954423807274e-05,0.14642098430235387,8.53611445210693,3.0033163725078182,5.007328961770527e-05,True
2025-12-27 15:04:56.841982,10005.68446512859,3.031663560783545e-05,0.15166704898448616,8.687781501091415,3.0033163725078182,3.493573203039615e-05,False
2025-12-27 16:04:56.841982,10005.81666144584,2.6424642700111328e-05,0.1321963172509654,8.81997781834238,3.0033163725078182,2.172407226478864e-05,False
2025-12-27 17:04:56.841982,10005.968584556971,3.0367819717037052e-05,0.1519231111312865,8.971900929473668,3.0033163725078182,6.540922714654612e-06,False
2025-12-27 18:04:56.841982,10006.14094545545,3.445311679243866e-05,0.1723608984790018,9.14426182795267,3.0033163725078182,0.0,False
2025-12-27 19:04:56.841982,10006.284598704382,2.87147619138119e-05,0.1436532489322258,9.287915076884897,3.0033163725078182,0.0,False
2025-12-27 20:04:56.841982,10006.431114848594,2.9287024337070366e-05,0.14651614421200054,9.434431221096897,3.0033163725078182,0.0,False
2025-12-27 21:04:56.841982,10006.533038871776,2.037353196481987e-05,0.10192402318206803,9.536355244278965,3.0033163725078182,0.0,False
2025-12-27 22:04:56.841982,10006.548230939481,3.0976318650340614e-06,0.015496728920955936,9.551851973199922,3.0036210337243703,0.0,True
2025-12-27 23:04:56.841982,10006.639898222162,1.8321458663604316e-05,0.09166728268017924,9.6435192558801,3.0036210337243703,0.0,False
2025-12-28 00:04:56.841982,10006.792222034315,3.044482552828094e-05,0.1523238121533192,9.79584306803342,3.0036210337243703,0.0,False
2025-12-28 01:04:56.841982,10006.954207029075,3.237579754579826e-05,0.1619849947604061,9.957828062793826,3.0036210337243703,0.0,False
2025-12-28 02:04:56.841982,10007.117618129427,3.266083200827015e-05,0.16341110035192802,10.121239163145754,3.0036210337243703,0.0,False
2025-12-28 03:04:56.841982,10007.307934391885,3.803834294756136e-05,0.1903162624592986,10.311555425605052,3.0036210337243703,0.0,False
2025-12-28 04:04:56.841982,10007.510334218303,4.045347418177719e-05,0.2023998264168116,10.513955252021864,3.0036210337243703,0.0,False
2025-12-28 05:04:56.841982,10007.716807935121,4.1267719050857705e-05,0.20647371681797058,10.720428968839835,3.0036210337243703,0.0,False
2025-12-28 06:04:56.841982,10008.004287692309,5.754563880777004e-05,0.287916613871049,11.008345582710884,3.004057890408859,0.0,True
2025-12-28 07:04:56.841982,10006.65347633778,-0.00026994618641920046,-1.3508113545286708,9.657534228182213,3.004057890408859,0.00013501674393680895,False
2025-12-28 08:04:56.841982,10007.120063698187,9.32428337611407e-05,0.4665873604059162,10.124121588588128,3.004057890408859,8.83953270562037e-05,False
2025-12-28 09:04:56.841982,10007.555856626033,8.70888733250874e-05,0.4357929278465617,10.55991451643469,3.004057890408859,4.485089039364565e-05,False
2025-12-28 10:04:56.841982,10007.845237650072,5.782991355472384e-05,0.289381024037968,10.849295540472658,3.004057890408859,1.5935933616235746e-05,False
2025-12-28 11:04:56.841982,10008.13123919848,5.715455903148491e-05,0.28600154840830766,11.135297088880966,3.004057890408859,0.0,False
2025-12-28 12:04:56.841982,10008.534764369911,8.064048380037239e-05,0.4035251714320217,11.538822260312989,3.004057890408859,0.0,False
2025-12-28 13:04:56.841982,10008.813015953288,5.560580575956538e-05,0.278251583377042,11.81707384369003,3.004057890408859,0.0,False
2025-12-28 14:04:56.841982,10009.072697830567,5.195888142821161e-05,0.26000236540791133,12.077076209097942,3.00437837853977,0.0,True
2025-12-28 15:04:56.841982,10009.350678998733,5.5545836793736704e-05,0.277981168166062,12.355057377264004,3.00437837853977,0.0,False
2025-12-28 16:04:56.841982,10009.66494617143,6.279645919675904e-05,0.314267172696116,12.66932454996012,3.00437837853977,0.0,False
2025-12-28 17:04:56.841982,10009.953790468342,5.77164931024385e-05,0.2888442969117972,12.958168846871917,3.00437837853977,0.0,False
2025-12-28 18:04:56.841982,10010.16032826601,4.1270115082768594e-05,0.20653779766892333,13.164706644540841,3.00437837853977,0.0,False
2025-12-28 19:04:56.841982,10010.490300055331,6.59345353395621e-05,0.32997178932129584,13.494678433862136,3.00437837853977,0.0,False
2025-12-28 20:04:56.841982,10012.043983983629,0.00031045510917019476,1.553683928297291,15.048362362159427,3.00437837853977,0.0,False
2025-12-28 21:04:56.841982,10012.357976835581,6.274164478134408e-05,0.3139928519529436,15.36235521411237,3.00437837853977,0.0,False
2025-12-28 22:04:56.841982,10012.773340335116,8.321928084780992e-05,0.41647392926885013,15.77882914338122,3.0054888082736158,0.0,True
2025-12-28 23:04:56.841982,10013.177263584614,8.068158360777007e-05,0.40392324949756414,16.182752392878783,3.0054888082736158,0.0,False
2025-12-29 00:04:56.841982,10013.640286250622,9.248638692198207e-05,0.4630226660079872,16.64577505888677,3.0054888082736158,0.0,False
2025-12-29 01:04:56.841982,10014.019112136812,7.566851486627878e-05,0.3788258861901982,17.02460094507697,3.0054888082736158,0.0,False
2025-12-29 02:04:56.841982,10014.414641039524,7.900485617812055e-05,0.3955289027133185,17.42012984779029,3.0054888082736158,0.0,False
2025-12-29 03:04:56.841982,10014.700121115466,5.702317121904606e-05,0.28548007594182695,17.705609923732116,3.0054888082736158,0.0,False
2025-12-29 04:04:56.841982,10015.061938744815,7.22712033770991e-05,0.36181762935012407,18.06742755308224,3.0054888082736158,0.0,False
2025-12-29 05:04:56.841982,10015.36022785223,5.9581709122226025e-05,0.29828910741596387,18.365716660498205,3.0054888082736158,0.0,False
2025-12-29 06:04:56.841982,10015.627008767984,5.345909693211383e-05,0.26763693996141547,18.63335360045962,3.0063448324818185,0.0,True
2025-12-29 07:04:56.841982,10015.893286480909,5.317244540629336e-05,0.2662777129252067,18.899631313384827,3.0063448324818185,0.0,False
2025-12-29 08:04:56.841982,10016.201161713034,6.147896792505807e-05,0.30787523212443846,19.207506545509265,3.0063448324818185,0.0,False
2025-12-29 09:04:56.841982,10016.434992135251,4.669311307783146e-05,0.23383042221811076,19.441336967727377,3.0063448324818185,0.0,False
2025-12-29 10:04:56.841982,10016.660426030247,4.5016427934216604e-05,0.2254338949956747,19.66677086272305,3.0063448324818185,0.0,False
2025-12-29 11:04:56.841982,10016.919984597987,5.183071321043115e-05,0.2595585677412235,19.926329430464275,3.0063448324818185,0.0,False
2025-12-29 12:04:56.841982,10017.09590118888,3.51284199588478e-05,0.17591659089297912,20.102246021357253,3.0063448324818185,0.0,False
2025-12-29 13:04:56.841982,10017.415656493784,6.38512750711472e-05,0.31975530490254644,20.4220013262598,3.0063448324818185,0.0,False
2025-12-29 14:04:56.841982,10017.63149376619,4.322016440742156e-05,0.21643854147993552,20.638439867739734,3.0069461015547403,0.0,True
2025-12-29 15:04:56.841982,10017.830413263146,3.9713875508319445e-05,0.19891949695518787,20.837359364694922,3.0069461015547403,0.0,False
2025-12-29 16:04:56.841982,10018.113799758718,5.6577541056312265e-05,0.28338649557194456,21.12074586026687,3.0069461015547403,0.0,False
2025-12-29 17:04:56.841982,10018.342812539537,4.572193880683013e-05,0.22901278081926993,21.34975864108614,3.0069461015547403,0.0,False
2025-12-29 18:04:56.841982,10018.670386698335,6.539951870680166e-05,0.3275741587985577,21.6773327998847,3.0069461015547403,0.0,False
2025-12-29 19:04:56.841982,10018.99591792599,6.499165163320616e-05,0.3255312276550785,22.002864027539776,3.0069461015547403,0.0,False
2025-12-29 20:04:56.841982,10019.318563419001,6.441552054438806e-05,0.3226454930119326,22.32550952055171,3.0069461015547403,0.0,False
2025-12-29 21:04:56.841982,10019.525349524776,4.128442805898529e-05,0.20678610577443274,22.532295626326142,3.0069461015547403,0.0,False
2025-12-29 22:04:56.841982,10019.7076469583,3.651966537021529e-05,0.1829202859563083,22.71521591228245,3.007568953987381,0.0,True
2025-12-29 23:04:56.841982,10020.018838079353,6.21158047068278e-05,0.31119112105347546,23.026407033335925,3.007568953987381,0.0,False
2025-12-30 00:04:56.841982,10020.248786998505,4.58993242039478e-05,0.22994891915250987,23.256355952488434,3.007568953987381,0.0,False
2025-12-30 01:04:56.841982,10020.537503366018,5.762969534414079e-05,0.2887163675131803,23.545072320001616,3.007568953987381,0.0,False
2025-12-30 02:04:56.841982,10020.757208638128,4.3854624544600664e-05,0.21970527210949,23.764777592111106,3.007568953987381,0.0,False
2025-12-30 03:04:56.841982,10020.982367365772,4.4943170315993344e-05,0.2251587276433354,23.98993631975444,3.007568953987381,0.0,False
2025-12-30 04:04:56.841982,10021.21834311399,4.7102319122211015e-05,0.23597574821804096,24.225912067972484,3.007568953987381,0.0,False
2025-12-30 05:04:56.841982,10021.491595158868,5.4542914328734965e-05,0.27325204487960203,24.499164112852085,3.007568953987381,0.0,False
2025-12-30 06:04:56.841982,10021.877655991331,7.719024011627079e-05,0.3867118436208373,24.885875956472923,3.008219965144908,0.0,True
2025-12-30 07:04:56.841982,10022.331338988472,9.053851648220323e-05,0.45368299714058996,25.339558953613512,3.008219965144908,0.0,False
2025-12-30 08:04:56.841982,10022.732866506847,8.013019238039091e-05,0.4015275183764879,25.74108647199,3.008219965144908,0.0,False
2025-12-30 09:04:56.841982,10023.12318675401,7.789363135437237e-05,0.3903202471620167,26.131406719152015,3.008219965144908,0.0,False
2025-12-30 10:04:56.841982,10023.370738305674,4.940222662454605e-05,0.24755155166307943,26.378958270815094,3.008219965144908,0.0,False
2025-12-30 11:04:56.841982,10023.768118916381,7.930262143194144e-05,0.39738061070860226,26.776338881523696,3.008219965144908,0.0,False
2025-12-30 12:04:56.841982,10024.262551087157,9.867055967535188e-05,0.4944321707751018,27.270771052298798,3.008219965144908,0.0,False
2025-12-30 13:04:56.841982,10024.589959924546,6.533881720762459e-05,0.3274088373891469,27.598179889687945,3.008219965144908,0.0,False
2025-12-30 14:04:56.841982,10024.997804626184,8.157768818190322e-05,0.4087808317628146,28.00696072145076,3.009156095271054,0.0,True
2025-12-30 15:04:56.841982,10025.470624708496,9.432820782098616e-05,0.4728200823115929,28.479780803762353,3.009156095271054,0.0,False
2025-12-30 16:04:56.841982,10025.925742362131,9.07965507834381e-05,0.4551176536344916,28.934898457396844,3.009156095271054,0.0,False
2025-12-30 17:04:56.841982,10026.377496345338,9.012549425474285e-05,0.45175398320691856,29.38665244060376,3.009156095271054,0.0,False
2025-12-30 18:04:56.841982,10026.805216742534,8.533076327622225e-05,0.4277203971959514,29.814372837799713,3.009156095271054,0.0,False
2025-12-30 19:04:56.841982,10027.134403980042,6.56732725902022e-05,0.3291872375090614,30.143560075308773,3.009156095271054,0.0,False
2025-12-30 20:04:56.841982,10027.45144252289,6.324959255295503e-05,0.3170385428483619,30.460598618157135,3.009156095271054,0.0,False
2025-12-30 21:04:56.841982,10027.924601751396,9.439586791830195e-05,0.47315922850678793,30.933757846663923,3.009156095271054,0.0,False
2025-12-30 22:04:56.841982,10028.344602117717,8.399091846958157e-05,0.4210044259462606,31.354762272610184,3.010160154897364,0.0,True
2025-12-30 23:04:56.841982,10028.73142671739,7.714624422868922e-05,0.38682459967192984,31.741586872282113,3.010160154897364,0.0,False
2025-12-31 00:04:56.841982,10029.144396455025,8.236049172082553e-05,0.4129697376355731,32.154556609917684,3.010160154897364,0.0,False
2025-12-31 01:04:56.841982,10029.480775044298,6.708555976869324e-05,0.3363785892721612,32.49093519918984,3.010160154897364,0.0,False
2025-12-31 02:04:56.841982,10029.825425409805,6.873523890028519e-05,0.34465036550761247,32.83558556469745,3.010160154897364,0.0,False
2025-12-31 03:04:56.841982,10030.243033415114,8.328552319762422e-05,0.41760800530853803,33.25319357000599,3.010160154897364,0.0,False
2025-12-31 04:04:56.841982,10030.622010632527,7.558120397836879e-05,0.3789772174130341,33.63217078741902,3.010160154897364,0.0,False
2025-12-31 05:04:56.841982,10031.060342091541,8.741849876909633e-05,0.4383314590148433,34.07050224643386,3.010160154897364,0.0,False
2025-12-31 06:04:56.841982,10031.098047986103,7.684592536228054e-06,0.038531874897972905,34.10903412133183,3.0109861352340928,0.0,True
2025-12-31 07:04:56.841982,10031.104850694559,1.3563236775071943e-06,0.006802708457088218,34.11583682978892,3.0109861352340928,0.0,False
2025-12-31 08:04:56.841982,10031.136452467728,6.300759979659091e-06,0.03160177316854556,34.147438602957465,3.0109861352340928,0.0,False
2025-12-31 09:04:56.841982,10031.104697948467,-6.331214488245496e-06,-0.0317545192619397,34.11568408369553,3.0109861352340928,3.1655953850845334e-06,False
2025-12-31 10:04:56.841982,10031.102533835478,-4.314807413950125e-07,-0.002164112989572857,34.11351997070595,3.0109861352340928,3.381334947591535e-06,False
2025-12-31 11:04:56.841982,10031.17103727163,1.3658211729822265e-05,0.06850343615170766,34.18202340685766,3.0109861352340928,0.0,False
2025-12-31 12:04:56.841982,10031.229438394415,1.1644012987712475e-05,0.0584011227847466,34.240424529642404,3.0109861352340928,0.0,False
2025-12-31 13:04:56.841982,10031.305302686233,1.5125818770348613e-05,0.0758642918175322,34.316288821459935,3.0109861352340928,0.0,False
2025-12-31 14:04:56.841982,10031.31813337219,2.5713002493415735e-06,0.01289648351789994,34.329185304977834,3.011051932795086,0.0,True
2025-12-31 15:04:56.841982,10031.319871657757,3.465717132911121e-07,0.0017382855674272868,34.33092359054526,3.011051932795086,0.0,False
2025-12-31 16:04:56.841982,10031.349818704188,5.970710097151126e-06,0.02994704642975934,34.36087063697502,3.011051932795086,0.0,False
2025-12-31 17:04:56.841982,10031.36361771218,2.75118538156743e-06,0.01379900799370357,34.374669644968726,3.011051932795086,0.0,False
2025-12-31 18:04:56.841982,10031.41967058461,1.1175574598665456e-05,0.056052872428885986,34.43072251739761,3.011051932795086,0.0,False
2025-12-31 19:04:56.841982,10031.505922621116,1.7196550801119872e-05,0.08625203650711047,34.516974553904724,3.011051932795086,0.0,False
2025-12-31 20:04:56.841982,10031.560690647124,1.0919407583484192e-05,0.05476802600817859,34.5717425799129,3.011051932795086,0.0,False
2025-12-31 21:04:56.841982,10031.606890032383,9.211029765268526e-06,0.046199385258716225,34.61794196517162,3.011051932795086,0.0,False
2025-12-31 22:04:56.841982,10031.685045169714,1.5604175364448455e-05,0.07826522415821403,34.69620718932983,3.011162019621123,0.0,True
2025-12-31 23:04:56.841982,10031.776135258731,1.8160476053162316e-05,0.09109008901745015,34.78729727834728,3.011162019621123,0.0,False
2026-01-01 00:04:56.841982,10031.90439199293,2.5570326862084854e-05,0.12825673419871708,34.915554012545996,3.011162019621123,0.0,False
2026-01-01 01:04:56.841982,10031.997935144645,1.864953898919298e-05,0.09354315171513264,35.00909716426113,3.011162019621123,0.0,False
2026-01-01 02:04:56.841982,10032.058808833492,1.2136283765656088e-05,0.06087368884595656,35.06997085310709,3.011162019621123,0.0,False
2026-01-01 03:04:56.841982,10032.084517830996,5.125559087146661e-06,0.025708997503459712,35.095679850610544,3.011162019621123,0.0,False
2026-01-01 04:04:56.841982,10032.11653844299,6.3838949284826786e-06,0.0320206119933886,35.12770046260393,3.011162019621123,0.0,False
2026-01-01 05:04:56.841982,10032.18206599061,1.3064115670684164e-05,0.06552754762007834,35.19322801022401,3.011162019621123,0.0,False
2026-01-01 06:04:56.841982,10032.354961000467,3.4509857357172715e-05,0.1730960118799851,35.366324022103996,3.011363021644908,0.0,True
2026-01-01 07:04:56.841982,10032.53847619873,3.658466936230135e-05,0.18351519826351917,35.54983922036752,3.011363021644908,0.0,False
2026-01-01 08:04:56.841982,10032.670431403716,2.630592774205631e-05,0.13195520498714156,35.68179442535466,3.011363021644908,0.0,False
2026-01-01 09:04:56.841982,10032.801595170551,2.6148150602019937e-05,0.13116376683449663,35.81295819218916,3.011363021644908,0.0,False
2026-01-01 10:04:56.841982,10033.005076727963,4.0565062565359566e-05,0.2034815574122695,36.016439749601425,3.011363021644908,0.0,False
2026-01-01 11:04:56.841982,10033.2663119956,5.207855252683087e-05,0.2612352676360848,36.277675017237506,3.011363021644908,0.0,False
2026-01-01 12:04:56.841982,10033.450168004318,3.665261162503347e-05,0.1838560087186385,36.46153102595614,3.011363021644908,0.0,False
2026-01-01 13:04:56.841982,10033.612838086048,3.242909149521153e-05,0.16267008173051822,36.62420110768666,3.011363021644908,0.0,False
2026-01-01 14:04:56.841982,10033.814663827901,4.032228136433976e-05,0.20226372379462537,36.82646483148128,3.011801003587114,0.0,True
2026-01-01 15:04:56.841982,10034.000413901213,3.702481487372076e-05,0.18575007331082655,37.01221490479211,3.011801003587114,0.0,False
